scheme,phase_pair,phase_pair_order,group_id,group_label,prior_present_total,continue_count,drop_count,retention_rate,drop_rate_given_prior_presence,interpretation_status
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_48_LF_CLASS::台地・段丘,多摩川 / basin 48 / 台地・段丘,8,2,6,0.25,0.75,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_48_LF_CLASS::山地斜面等,多摩川 / basin 48 / 山地斜面等,7,3,4,0.42857142857142855,0.5714285714285714,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_48_LF_CLASS::扇状地,多摩川 / basin 48 / 扇状地,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_48_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 48 / 氾濫平野・海岸平野,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_49_LF_CLASS::山地斜面等,多摩川 / basin 49 / 山地斜面等,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_49_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 49 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_50_LF_CLASS::台地・段丘,多摩川 / basin 50 / 台地・段丘,5,1,4,0.2,0.8,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_51_LF_CLASS::台地・段丘,多摩川 / basin 51 / 台地・段丘,3,0,3,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_51_LF_CLASS::山地斜面等,多摩川 / basin 51 / 山地斜面等,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_51_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 51 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_52_LF_CLASS::台地・段丘,多摩川 / basin 52 / 台地・段丘,5,0,5,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_55_LF_CLASS::台地・段丘,多摩川 / basin 55 / 台地・段丘,3,0,3,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_55_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 55 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_56_LF_CLASS::台地・段丘,多摩川 / basin 56 / 台地・段丘,9,1,8,0.1111111111111111,0.8888888888888888,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_56_LF_CLASS::山地斜面等,多摩川 / basin 56 / 山地斜面等,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_57_LF_CLASS::台地・段丘,多摩川 / basin 57 / 台地・段丘,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_57_LF_CLASS::崖・段丘崖,多摩川 / basin 57 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_58_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 58 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_5_LF_CLASS::凹地・浅い谷,多摩川 / basin 5 / 凹地・浅い谷,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_5_LF_CLASS::台地・段丘,多摩川 / basin 5 / 台地・段丘,3,0,3,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_5_LF_CLASS::山地斜面等,多摩川 / basin 5 / 山地斜面等,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_71_LF_CLASS::台地・段丘,多摩川 / basin 71 / 台地・段丘,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_72_LF_CLASS::台地・段丘,多摩川 / basin 72 / 台地・段丘,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_72_LF_CLASS::山地斜面等,多摩川 / basin 72 / 山地斜面等,7,0,7,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_72_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 72 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_73_LF_CLASS::台地・段丘,多摩川 / basin 73 / 台地・段丘,4,0,4,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_73_LF_CLASS::山地斜面等,多摩川 / basin 73 / 山地斜面等,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_74_LF_CLASS::台地・段丘,多摩川 / basin 74 / 台地・段丘,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_75_LF_CLASS::台地・段丘,多摩川 / basin 75 / 台地・段丘,5,1,4,0.2,0.8,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_75_LF_CLASS::山地斜面等,多摩川 / basin 75 / 山地斜面等,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_75_LF_CLASS::山麓堆積地形,多摩川 / basin 75 / 山麓堆積地形,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_76_LF_CLASS::山地斜面等,多摩川 / basin 76 / 山地斜面等,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_8_LF_CLASS::台地・段丘,多摩川 / basin 8 / 台地・段丘,17,5,12,0.29411764705882354,0.7058823529411765,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_8_LF_CLASS::山地斜面等,多摩川 / basin 8 / 山地斜面等,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_8_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 8 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830305_9_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 9 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_16_LF_CLASS::台地・段丘,鶴見川 / basin 16 / 台地・段丘,54,11,43,0.2037037037037037,0.7962962962962963,eligible
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_16_LF_CLASS::山地斜面等,鶴見川 / basin 16 / 山地斜面等,65,5,60,0.07692307692307693,0.9230769230769231,eligible
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_16_LF_CLASS::山麓堆積地形,鶴見川 / basin 16 / 山麓堆積地形,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_16_LF_CLASS::崖・段丘崖,鶴見川 / basin 16 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_16_LF_CLASS::水部,鶴見川 / basin 16 / 水部,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_16_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 16 / 氾濫平野・海岸平野,8,0,8,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_16_LF_CLASS::自然堤防,鶴見川 / basin 16 / 自然堤防,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_17_LF_CLASS::台地・段丘,鶴見川 / basin 17 / 台地・段丘,3,2,1,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_17_LF_CLASS::山地斜面等,鶴見川 / basin 17 / 山地斜面等,6,0,6,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_19_LF_CLASS::台地・段丘,鶴見川 / basin 19 / 台地・段丘,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_19_LF_CLASS::山地斜面等,鶴見川 / basin 19 / 山地斜面等,19,0,19,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_19_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 19 / 氾濫平野・海岸平野,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_20_LF_CLASS::台地・段丘,鶴見川 / basin 20 / 台地・段丘,28,10,18,0.35714285714285715,0.6428571428571429,eligible
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_20_LF_CLASS::山地斜面等,鶴見川 / basin 20 / 山地斜面等,252,26,226,0.10317460317460317,0.8968253968253969,eligible
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_20_LF_CLASS::山麓堆積地形,鶴見川 / basin 20 / 山麓堆積地形,7,1,6,0.14285714285714285,0.8571428571428571,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_20_LF_CLASS::崖・段丘崖,鶴見川 / basin 20 / 崖・段丘崖,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_20_LF_CLASS::水部,鶴見川 / basin 20 / 水部,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_20_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 20 / 氾濫平野・海岸平野,24,5,19,0.20833333333333334,0.7916666666666666,eligible
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_21_LF_CLASS::台地・段丘,鶴見川 / basin 21 / 台地・段丘,5,1,4,0.2,0.8,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_21_LF_CLASS::山地斜面等,鶴見川 / basin 21 / 山地斜面等,48,6,42,0.125,0.875,eligible
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_830306_21_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 21 / 氾濫平野・海岸平野,6,0,6,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_unknown_0_LF_CLASS::凹地・浅い谷,古川・目黒川・立会川・呑川 / basin 0 / 凹地・浅い谷,5,1,4,0.2,0.8,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_unknown_0_LF_CLASS::台地・段丘,古川・目黒川・立会川・呑川 / basin 0 / 台地・段丘,153,32,121,0.20915032679738563,0.7908496732026143,eligible
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_unknown_0_LF_CLASS::山地斜面等,古川・目黒川・立会川・呑川 / basin 0 / 山地斜面等,56,4,52,0.07142857142857142,0.9285714285714286,eligible
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_unknown_0_LF_CLASS::崖・段丘崖,古川・目黒川・立会川・呑川 / basin 0 / 崖・段丘崖,7,1,6,0.14285714285714285,0.8571428571428571,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_unknown_0_LF_CLASS::後背低地・湿地,古川・目黒川・立会川・呑川 / basin 0 / 後背低地・湿地,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_unknown_0_LF_CLASS::氾濫平野・海岸平野,古川・目黒川・立会川・呑川 / basin 0 / 氾濫平野・海岸平野,7,2,5,0.2857142857142857,0.7142857142857143,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Jo->Ya,2,B_unknown_0_LF_CLASS::砂州・砂丘,古川・目黒川・立会川・呑川 / basin 0 / 砂州・砂丘,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_130000_1_LF_CLASS::台地・段丘,名称不明 / basin 1 / 台地・段丘,11,4,7,0.36363636363636365,0.6363636363636364,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_130000_1_LF_CLASS::崖・段丘崖,名称不明 / basin 1 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_130000_4_LF_CLASS::台地・段丘,名称不明 / basin 4 / 台地・段丘,8,2,6,0.25,0.75,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_130000_4_LF_CLASS::後背低地・湿地,名称不明 / basin 4 / 後背低地・湿地,3,2,1,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_130000_4_LF_CLASS::氾濫平野・海岸平野,名称不明 / basin 4 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_130000_5_LF_CLASS::台地・段丘,名称不明 / basin 5 / 台地・段丘,26,14,12,0.5384615384615384,0.46153846153846156,eligible
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_130000_5_LF_CLASS::山地斜面等,名称不明 / basin 5 / 山地斜面等,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_130000_5_LF_CLASS::後背低地・湿地,名称不明 / basin 5 / 後背低地・湿地,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_130000_6_LF_CLASS::台地・段丘,名称不明 / basin 6 / 台地・段丘,4,0,4,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_130000_6_LF_CLASS::山地斜面等,名称不明 / basin 6 / 山地斜面等,3,2,1,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_130000_6_LF_CLASS::氾濫平野・海岸平野,名称不明 / basin 6 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_140013_17_LF_CLASS::台地・段丘,境川 / basin 17 / 台地・段丘,13,12,1,0.9230769230769231,0.07692307692307693,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_140013_17_LF_CLASS::山地斜面等,境川 / basin 17 / 山地斜面等,42,31,11,0.7380952380952381,0.2619047619047619,eligible
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_140013_17_LF_CLASS::山麓堆積地形,境川 / basin 17 / 山麓堆積地形,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_140013_17_LF_CLASS::崖・段丘崖,境川 / basin 17 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_140013_17_LF_CLASS::氾濫平野・海岸平野,境川 / basin 17 / 氾濫平野・海岸平野,9,9,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_140013_19_LF_CLASS::台地・段丘,境川 / basin 19 / 台地・段丘,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_140013_19_LF_CLASS::氾濫平野・海岸平野,境川 / basin 19 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_345_LF_CLASS::自然堤防,利根川 / basin 345 / 自然堤防,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_347_LF_CLASS::水部,利根川 / basin 347 / 水部,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_347_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 347 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_347_LF_CLASS::自然堤防,利根川 / basin 347 / 自然堤防,3,3,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_389_LF_CLASS::自然堤防,利根川 / basin 389 / 自然堤防,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_390_LF_CLASS::自然堤防,利根川 / basin 390 / 自然堤防,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_393_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 393 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_393_LF_CLASS::自然堤防,利根川 / basin 393 / 自然堤防,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_427_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 427 / 氾濫平野・海岸平野,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_427_LF_CLASS::自然堤防,利根川 / basin 427 / 自然堤防,5,2,3,0.4,0.6,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_478_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 478 / 氾濫平野・海岸平野,7,1,6,0.14285714285714285,0.8571428571428571,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_478_LF_CLASS::自然堤防,利根川 / basin 478 / 自然堤防,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_517_LF_CLASS::旧河道,利根川 / basin 517 / 旧河道,5,2,3,0.4,0.6,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_517_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 517 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830303_517_LF_CLASS::自然堤防,利根川 / basin 517 / 自然堤防,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_11_LF_CLASS::水部,荒川 / basin 11 / 水部,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_120_LF_CLASS::台地・段丘,荒川 / basin 120 / 台地・段丘,15,14,1,0.9333333333333333,0.06666666666666667,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_120_LF_CLASS::山地斜面等,荒川 / basin 120 / 山地斜面等,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_120_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 120 / 氾濫平野・海岸平野,4,3,1,0.75,0.25,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_15_LF_CLASS::台地・段丘,荒川 / basin 15 / 台地・段丘,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_15_LF_CLASS::砂州・砂丘,荒川 / basin 15 / 砂州・砂丘,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_16_LF_CLASS::台地・段丘,荒川 / basin 16 / 台地・段丘,5,2,3,0.4,0.6,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_16_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 16 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_16_LF_CLASS::自然堤防,荒川 / basin 16 / 自然堤防,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_25_LF_CLASS::台地・段丘,荒川 / basin 25 / 台地・段丘,7,4,3,0.5714285714285714,0.42857142857142855,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_25_LF_CLASS::旧水部,荒川 / basin 25 / 旧水部,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_25_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 25 / 氾濫平野・海岸平野,3,2,1,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_25_LF_CLASS::砂州・砂丘,荒川 / basin 25 / 砂州・砂丘,7,6,1,0.8571428571428571,0.14285714285714285,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_26_LF_CLASS::台地・段丘,荒川 / basin 26 / 台地・段丘,14,4,10,0.2857142857142857,0.7142857142857143,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_26_LF_CLASS::山地斜面等,荒川 / basin 26 / 山地斜面等,3,0,3,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_26_LF_CLASS::崖・段丘崖,荒川 / basin 26 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_26_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 26 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_27_LF_CLASS::台地・段丘,荒川 / basin 27 / 台地・段丘,11,7,4,0.6363636363636364,0.36363636363636365,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_27_LF_CLASS::崖・段丘崖,荒川 / basin 27 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_27_LF_CLASS::砂州・砂丘,荒川 / basin 27 / 砂州・砂丘,3,2,1,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_36_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 36 / 氾濫平野・海岸平野,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_37_LF_CLASS::台地・段丘,荒川 / basin 37 / 台地・段丘,5,1,4,0.2,0.8,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_37_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 37 / 氾濫平野・海岸平野,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_38_LF_CLASS::台地・段丘,荒川 / basin 38 / 台地・段丘,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_38_LF_CLASS::山地斜面等,荒川 / basin 38 / 山地斜面等,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_38_LF_CLASS::後背低地・湿地,荒川 / basin 38 / 後背低地・湿地,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_38_LF_CLASS::砂州・砂丘,荒川 / basin 38 / 砂州・砂丘,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_39_LF_CLASS::台地・段丘,荒川 / basin 39 / 台地・段丘,3,2,1,0.6666666666666666,0.3333333333333333,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_39_LF_CLASS::崖・段丘崖,荒川 / basin 39 / 崖・段丘崖,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_39_LF_CLASS::水部,荒川 / basin 39 / 水部,1,1,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_40_LF_CLASS::台地・段丘,荒川 / basin 40 / 台地・段丘,2,0,2,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_40_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 40 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_42_LF_CLASS::台地・段丘,荒川 / basin 42 / 台地・段丘,13,3,10,0.23076923076923078,0.7692307692307693,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_42_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 42 / 氾濫平野・海岸平野,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_44_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 44 / 氾濫平野・海岸平野,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_47_LF_CLASS::台地・段丘,荒川 / basin 47 / 台地・段丘,9,3,6,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_47_LF_CLASS::山地斜面等,荒川 / basin 47 / 山地斜面等,2,1,1,0.5,0.5,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_51_LF_CLASS::山地斜面等,荒川 / basin 51 / 山地斜面等,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_52_LF_CLASS::台地・段丘,荒川 / basin 52 / 台地・段丘,15,7,8,0.4666666666666667,0.5333333333333333,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_52_LF_CLASS::山地斜面等,荒川 / basin 52 / 山地斜面等,5,4,1,0.8,0.2,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_52_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 52 / 氾濫平野・海岸平野,2,2,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_53_LF_CLASS::台地・段丘,荒川 / basin 53 / 台地・段丘,3,1,2,0.3333333333333333,0.6666666666666666,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_53_LF_CLASS::山地斜面等,荒川 / basin 53 / 山地斜面等,3,3,0,1,0,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_54_LF_CLASS::凹地・浅い谷,荒川 / basin 54 / 凹地・浅い谷,1,0,1,0,1,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_54_LF_CLASS::台地・段丘,荒川 / basin 54 / 台地・段丘,6,1,5,0.16666666666666666,0.8333333333333334,low_n_descriptive_only
watersystem_x_unit_basin_x_landform,Ko->Na,4,B_830304_54_LF_CLASS::山地斜面等,荒川 / basin 54 / 山地斜面等,7,1,6,0.14285714285714285,0.8571428571428571,low_n_descriptive_only
