place_id,SiteType,Chronology,Pa,Jo,Ya,Ko,Na,He,Me,site_type_tokens,has_special_site_type_flag,has_special_function_site_type,special_site_type_class
13219005100,古墳,[古墳時代][中世],0,0,0,1,0,0,1,古墳,TRUE,FALSE,kofun_mortuary
13219006800,包蔵地・その他の墓・その他（溝）,[中世][近世],0,0,0,0,0,0,1,包蔵地;その他の墓;その他（溝）,TRUE,FALSE,multiple_special_site_types
13219006900,包蔵地・その他の墓,[縄文時代（晩）][弥生時代（後期）][古墳][奈良][平安][中世][近世],0,1,1,1,1,1,1,包蔵地;その他の墓,TRUE,FALSE,multiple_special_site_types
13220001900,集落・炭焼窯跡,[旧石器時代][縄文時代（中期）][奈良時代][平安時代],1,1,0,0,1,1,0,集落;炭焼窯跡,TRUE,TRUE,special_function
13220002800,包蔵地・その他（鍛冶炉）,[縄文時代］[平安時代][その他（近代）],0,1,0,0,0,1,0,包蔵地;その他（鍛冶炉）,TRUE,TRUE,special_function
13220006000,包蔵地・その他（炭焼窯）,[縄文時代][奈良時代][平安時代][近代],0,1,0,0,1,1,0,包蔵地;その他（炭焼窯）,TRUE,TRUE,special_function
13221004700,城館？,[中世],0,0,0,0,0,0,1,城館？,TRUE,TRUE,special_function
13221006200,集落・城館？,[旧石器時代][縄文時代（早期〜中期・晩期）][中世],1,1,0,0,0,0,1,集落;城館？,TRUE,TRUE,special_function
13223001600,集落・生産跡（小鍛冶跡）,[平安時代],0,0,0,0,0,1,0,集落;生産跡（小鍛冶跡）,TRUE,TRUE,special_function
13224001700,包蔵地・城館,[平安時代],0,0,0,0,0,1,0,包蔵地;城館,TRUE,TRUE,special_function
13224002700,集落・城館,[縄文時代（早期〜後期）][奈良時代][平安時代][中世][近世],0,1,0,0,1,1,1,集落;城館,TRUE,TRUE,special_function
13224004000,地下式横穴,[中世],0,0,0,0,0,0,1,地下式横穴,TRUE,FALSE,kofun_mortuary
13224011500,横穴墓群,[中世][近世],0,0,0,0,0,0,1,横穴墓群,TRUE,FALSE,kofun_mortuary
13224017900,包蔵地・横穴墓,[古墳時代][奈良時代],0,0,0,1,1,0,0,包蔵地;横穴墓,TRUE,FALSE,kofun_mortuary
13224018200,城館跡,[中世],0,0,0,0,0,0,1,城館跡,TRUE,TRUE,special_function
13224018300,城館跡,[不明],0,0,0,0,0,0,0,城館跡,TRUE,TRUE,special_function
13224018400,城館跡,[中世],0,0,0,0,0,0,1,城館跡,TRUE,TRUE,special_function
13224020900,窯群,[時代不明],0,0,0,0,0,0,0,窯群,TRUE,TRUE,special_function
13225006300,包蔵地・その他の墓,[縄文時代（早期〜中期）][近世],0,1,0,0,0,0,0,包蔵地;その他の墓,TRUE,FALSE,multiple_special_site_types
13225007900,集落・方形周溝墓,[縄文時代（草創期〜後期）][弥生時代][古墳時代][奈良時代],0,1,1,1,1,0,0,集落;方形周溝墓,TRUE,FALSE,kofun_mortuary
13225008200,窯跡,[奈良時代],0,0,0,0,1,0,0,窯跡,TRUE,TRUE,special_function
13225008500,窯跡・城館,[奈良時代][中世],0,0,0,0,1,0,1,窯跡;城館,TRUE,TRUE,special_function
13225008800,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13225008900,横穴墓,[奈良時代],0,0,0,0,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13225009000,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13225009100,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13225010400,集落・その他の墓,[縄文時代（草創期〜中期）][平安時代],0,1,0,0,0,1,0,集落;その他の墓,TRUE,FALSE,multiple_special_site_types
13225016000,包蔵地・その他の墓,[縄文時代（早期）][奈良時代],0,1,0,0,1,0,0,包蔵地;その他の墓,TRUE,FALSE,multiple_special_site_types
13227000700,鍛冶工房跡,[中世][近世],0,0,0,0,0,0,1,鍛冶工房跡,TRUE,TRUE,special_function
13228000600,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13228002500,城館・社寺,[中世],0,0,0,0,0,0,1,城館;社寺,TRUE,TRUE,special_function
13228002800,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13228003100,城館,[弥生時代][中世],0,0,1,0,0,0,1,城館,TRUE,TRUE,special_function
13228003600,古墳,[古墳時代][奈良時代],0,0,0,1,1,0,0,古墳,TRUE,FALSE,kofun_mortuary
13228005902,古墳,[奈良時代?],0,0,0,0,1,0,0,古墳,TRUE,FALSE,kofun_mortuary
13228006000,古墳,[奈良時代?],0,0,0,0,1,0,0,古墳,TRUE,FALSE,kofun_mortuary
13228006800,集落・墳墓,[縄文時代（前期〜後期）][古墳時代][奈良時代][平安時代][中世][近世],0,1,0,1,1,1,1,集落;墳墓,TRUE,FALSE,multiple_special_site_types
13228009100,集落・経塚・社寺・城館,[旧石器時代][縄文時代（草創期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],1,1,1,1,1,1,1,集落;経塚;社寺;城館,TRUE,TRUE,mound_burial_or_isolated
13228009200,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13228009400,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13228009500,集落・城館,[縄文時代（中期）][平安時代][中世],0,1,0,0,0,1,1,集落;城館,TRUE,TRUE,special_function
13228009800,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13228010600,古墳,[古墳時代][中世][近世],0,0,0,1,0,0,1,古墳,TRUE,FALSE,kofun_mortuary
13228010700,その他（生産（切石）関連）,[中世][近世],0,0,0,0,0,0,1,その他（生産（切石）関連）,TRUE,TRUE,special_function
13229001100,集落・その他の墓,[旧石器時代][縄文時代(草創期〜後期)][中世][近世],1,1,0,0,0,0,1,集落;その他の墓,TRUE,FALSE,multiple_special_site_types
13303001800,地下式横穴,[中世][近世],0,0,0,0,0,0,1,地下式横穴,TRUE,FALSE,kofun_mortuary
13303002000,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13305001000,集落　その他の墓,[縄文時代（早期〜後期）][古墳時代][奈良時代][平安時代][中世][近世],0,1,0,1,1,1,1,集落;その他の墓,TRUE,FALSE,multiple_special_site_types
13305001200,城館,NA,0,0,0,0,0,0,0,城館,TRUE,TRUE,special_function
13305001300,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13305001400,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13305001700,集落・社寺・窯,[旧石器時代][縄文時代（前期）][古墳時代][奈良時代][平安時代][中世][近世],1,1,0,1,1,1,1,集落;社寺;窯,TRUE,TRUE,special_function
13307001900,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
